id|platforms|genres|rating|title|url|star|content|author|n_ratings|cover
10729917|PC / Mac / PS|游戏 / 角色扮演 / 策略 / 动作|9.1|暗黑破坏神 Diablo|https://www.douban.com/game/10729917/|45|四年级小学机房，计算机课三人开房，打着打着看见屠夫直接尿了，真的是尿了，四年级，是的，尿了。|tiantianquan|1105|https://img3.doubanio.com/lpic/s29294484.jpg
10734086|PC / PS3 / Xbox 360|游戏 / 冒险 / 动作|9.1|刺客信条：启示录 Assassin's Creed: Revelations|https://www.douban.com/game/10734086/|45|"13-04-28
从11年12月安装上电脑，几经周折，终于打通了启示录。
《启示录》作为阿泰尔和艾吉奥故事的收尾，可以说是相当好的。阿泰尔，刺客组织的先驱者，最终将自己锁死在图书馆里，等待着未来那个注定回来的人；而艾吉奥，在见到图书馆里的圣物后最后的质问，也让人不禁感叹命运的无奈 好在他完成任务以后就和索菲亚妹子隐退去过没羞没躁的生活了 
每次拿到马西亚夫钥匙进入阿泰尔的故事，看到玛利亚离他而去，看到他自我放逐离开马西亚夫，最后看到他告别儿子设置好机关，石门降下，放好金苹果自己一步一步挪到椅子上坐下，镜头一转已是200多年后，旧人已成白骨，艾吉奥来到他的身前，让人感叹时空的无情……
而看到最后艾吉奥隔空向戴斯萌说话，不禁令人胸中郁郁难言。命运将他从一个纨绔子弟变成刺客宗师，父兄殒命真爱难寻，仅仅是因为神需要"|blank cat|2616|https://img3.doubanio.com/lpic/s9090310.jpg
26771824|PC / PS4 / Xbox One|游戏 / 第一人称射击 / 大型多人在线 / 动作|9.1|泰坦陨落2 Titanfall 2|https://www.douban.com/game/26771824/|45|"知乎上看到一个说法是它跟耻辱2撞车的时空穿越关创意都来自HL3废案…虽然跟耻辱的节奏侧重完全不同，但立体关卡的设计以及“爬墙”的手感还真是很熟悉。泰坦与机师风格迥异又互相补充，不管是飞檐走壁还是近战处决动作都非常酷，甚至还可以骑乘在队友的泰坦头上协同作战或者拔出敌方泰坦的电池——莫名想到耻辱一代里可以闪现或者二段跳到高跷小子（正好也是那个世界观里的外骨骼机甲）头上然后用跳杀处决的玩法。王道的单人战役剧情作为玩法的舞台挺合适的，BOSS出场的特写镜头也很棒。
大概要变成我最喜欢的FPS了吧，没有火起来真是太可惜了（"|ハルマキ|1109|https://img3.doubanio.com/lpic/s29125860.jpg
10734141|PC|游戏 / 模拟 / 角色扮演 / 冒险 / 动作|9.1|骑马与砍杀 Mount & Blade|https://www.douban.com/game/10734141/|45|即便这个游戏是如此的粗糙，而且已经过了如此多的年头，但仍未有其他任何一个游戏能够在中世纪的领域超过它——全战系列可以除外，但那是另外一个概念的事情了。|lyt777|1613|https://img1.doubanio.com/lpic/s10414019.jpg
26740380|PC|游戏 / 益智 / 冒险 / 动作|9.1|荒原狼：X生物计划 Steppenwolf: The X-Creatures Project|https://www.douban.com/game/26740380/|45|男主和米勒山庄的男主堪称童年两大男神|仰木高耶|25|https://img3.doubanio.com/lpic/s28487193.jpg
21351249|MD/世嘉五代|游戏 / 横版过关 / 射击 / 动作|9.1|火枪英雄 ガンスターヒーローズ|https://www.douban.com/game/21351249/|45|永不过时的经典！合金弹头遇上它也要退让几分。。。|残响死灭|123|https://img3.doubanio.com/lpic/s29794624.jpg
26788812|PC / PS4 / Xbox One|游戏 / 第一人称射击 / 射击 / 冒险 / 动作|9.1|战地1 Battlefield 1|https://www.douban.com/game/26788812/|45|EA用实际行动告诉你，每次都进步一点，不多年后，做到细分品类第一，吊打原来的领头羊。|JZ|2479|https://img3.doubanio.com/lpic/s29321584.jpg
26591429|PC / PS4 / Xbox One|游戏 / 角色扮演 / 动作|9.1|骑马与砍杀2：领主 Mount & Blade II: Bannerlord|https://www.douban.com/game/26591429/|45|骑马砍杀发售日，家祭无忘告乃翁。|瓦晴|54|https://img1.doubanio.com/lpic/s28275539.jpg
25730613|PC / iPhone / Android / PS / Arcade/街机 / Neo Geo|游戏 / 射击 / 动作|9.1|合金弹头X メタルスラッグX|https://www.douban.com/game/25730613/|45|是第一代，也是最浪漫的一代|RATS|712|https://img1.doubanio.com/lpic/s29777779.jpg
26586946|3DS|游戏 / 动作|9.1|怪物猎人X モンスターハンタークロス|https://www.douban.com/game/26586946/|45|我真心奉劝各位青少年朋友别碰这个。。。|pandemonium|512|https://img3.doubanio.com/lpic/s29432710.jpg
10764395|MD/世嘉五代|游戏 / 角色扮演 / 动作|9.1|光之继承者 スト－リ－ォプトァ～光を継ぐ者～|https://www.douban.com/game/10764395/|45|影子精灵是一个神奇的存在|低端X口帝琉苏|61|https://img1.doubanio.com/lpic/s10175659.jpg
10734088|PS|游戏 / 冒险 / 动作|9.1|寂静岭 Silent Hill|https://www.douban.com/game/10734088/|45|这不是恐怖游戏。嗯，这甚至不是游戏。这是以游戏为载体构成的综合暗系艺术作品大集。|砖头叔|671|https://img3.doubanio.com/lpic/s26347900.jpg
10772004|NDS|游戏 / 模拟 / 角色扮演 / 冒险 / 动作|9.1|符文工房3 ルーンファクトリー3|https://www.douban.com/game/10772004/|45|还挺喜欢那几个妹子的/ ▽\不如说男主本身就像个妹子~（等|暖呼呼队长🍀|197|https://img1.doubanio.com/lpic/s10233698.jpg
26128266|3DS|游戏 / 角色扮演 / 动作|9.0|怪物猎人4G モンスターハンター 4G|https://www.douban.com/game/26128266/|45|这游戏的神奇之处就在于买了它之后我基本再没碰过其他的卡带|钢铁洪流萨鲁曼|491|https://img3.doubanio.com/lpic/s28103212.jpg
25742896|PS|游戏 / 横版过关 / 动作|9.0|古惑狼 Crash Bandicoot|https://www.douban.com/game/25742896/|45|今年是我沉迷《古惑狼》整整20周年，一直以来，早就想写个怀旧贴，所以就趁着这个机会补充完善一下。 1996年，本人所在的湖北省三线城市，开始流行了“电脑游戏厅”和”光碟游戏厅“，我当时14岁，上初三/高一（也可能是1997年），当时我一直是FC的玩家，所有人都在换黄卡换来换去，全城没有见过除了FC以外的游戏机，我说的是SFC和MD之类的。大家都在玩FC，或者街机。很奇怪，我对街机就是提不起来兴趣，街机流行的FTG我不喜欢，横板过关斩将的我觉得没有意思，三国志我从来没打穿过，合金弹头什么的也懒得碰，打飞机的1945雷电之类的也不喜欢玩，麻将游戏也不懂。但是在家里，FC还是很喜欢玩的。 1996年/1997年，街上同时开了十几家“电脑游戏厅”和“光碟游戏厅”，我去看了电脑游戏厅，那个时候还没有网络，还不叫网吧，电脑系统还是DOS和WIN95，游戏我记得的流行的有《古墓丽影1》《暗黑1》《毁灭公爵》《沙丘》《红色警戒》《大富翁》等...........没有一个我喜欢玩的，就很少去。再去看看“光碟游戏厅”，惊呆了，竟然还有这种画面级别的游戏！！！3D的，写实的！！《生化危机2》《铁拳》《山脊赛车》《古惑狼2》《前线任务》等等各种3D游戏！！！！还有两个人在同一个屏幕上开着各种稀奇古怪的带有武器的车辆的对战的游戏很流行。还有很多很多，最起码上百种光盘可以选择！！！！牛逼了，我操了！！！于是就迷上了“光碟游戏”，后来才知道这叫TVGAME。从此以后，直到现在，我没有在PC上玩过任何一个游戏！包括网络游戏，包括星际争霸，魔兽世界，暗黑2,3等，我碰都没碰过！面对着电脑，我是没有任何兴趣玩下去游戏的。长期以来，我只玩掌机和家用机，任天堂的所有机器全买，sony的全部机器全买。 1996年开始，别人玩得最多的是《生化危机2》，进去10台机器，有最少6台都在玩《生化危机2》，而我，一直以来都是浅尝辄止，生化危机全系列，我只打穿了3代和3DS启示录1代。 我玩的最多的就是《古惑狼2》，再到1997年《古惑狼3》，再到后来叫老板找了《古惑狼1》才玩了1代。 我可以拍胸脯说，在我们本地那个三线城市，玩《古惑狼》技术最高的就是我！没有人能玩的过我！|蛇狸|174|https://img1.doubanio.com/lpic/s27084239.jpg
10793808|MD/世嘉五代 / FC/NES/红白机 / GB / Arcade/街机 / AMI|游戏 / 动作|9.0|雪人兄弟 スノーブラザーズ|https://www.douban.com/game/10793808/|45|为了玩这些游戏，当年可谓煞费苦心三十六计七十二招纵横捭阖冒着被责骂的危险干着拖垮成绩的风险天天乐此不疲夜以继日的忘情玩乐。|爆seed|1316|https://img3.doubanio.com/lpic/s28460176.jpg
10745224|iPhone / iPad / Android / Nintendo Switch / NDS|游戏 / 角色扮演 / 动作|9.0|美妙世界 すばらしきこのせかい|https://www.douban.com/game/10745224/|45|期待switch重制！|九条糖|336|https://img3.doubanio.com/lpic/s9108602.jpg
26347612|GBA|游戏 / 策略 / 动作|9.0|高级战争2：黑洞的升起 Advance Wars 2: Black Hole Rising|https://www.douban.com/game/26347612/|45|在高战2面前，其他一切家用机+掌机战棋都是渣渣。|lyt777|135|https://img3.doubanio.com/lpic/s29799036.jpg
26437651|PS4|游戏 / 射击 / 冒险 / 动作|9.0|神秘海域：德雷克合集 Uncharted: The Nathan Drake Collection|https://www.douban.com/game/26437651/|45|应该是排战神后最爱的游戏|睡神|1470|https://img3.doubanio.com/lpic/s29296643.jpg
26339720|GBA|游戏 / 横版过关 / 射击 / 冒险 / 动作|9.0|银河战士：零点任务 メトロイド ゼロミッション|https://www.douban.com/game/26339720/|45|自己虽然是在玩过《恶魔城》系列之后才接触《银河战士》的，但其实后者才是横版动作解密类游戏的始祖。本作关卡设计精良，配合各种道具营造出了丰富的玩法，剧情也足够吸引人，在 GBA 上绝对值得一玩。|低价值用户Kar1|145|https://img3.doubanio.com/lpic/s28397005.jpg
26615833|PS4 / PS3 / PSV/PS Vita / Nintendo Switch|游戏 / 模拟 / 角色扮演 / 冒险 / 动作|9.0|勇者斗恶龙 创世小玩家 阿雷夫加尔德复兴记 ドラゴンクエストビルダーズ アレフガルドを復活せよ|https://www.douban.com/game/26615833/|45|玩这款和文明6,基本上这辈子就过去了|Jocolis|479|https://img3.doubanio.com/lpic/s28421580.jpg
26368528|FC/NES/红白机|游戏 / 冒险 / 动作|9.0|高桥名人的冒险岛3 高橋名人の冒険島III|https://www.douban.com/game/26368528/|45|小时候最喜欢骑火龙和飞龙了！|[已注销]|429|https://img3.doubanio.com/lpic/s28511375.jpg
30237482|PC / PS4 / Xbox One|游戏 / 角色扮演 / 冒险 / 动作|9.0|刺客信条：奥德赛 Assassin's Creed Odyssey|https://www.douban.com/game/30237482/|45|70小时后不想再玩了。某段剧情越玩越像巫师？但还是很快乐的，做同性恋佣兵骑着纯白独角兽，踏着彩虹吻遍伯罗奔尼撒每一位勇敢的妇女。|二丁目艺仔|1744|https://img3.doubanio.com/lpic/s29791156.jpg
26830728|PC / PS3 / Xbox 360|游戏 / 第一人称射击 / 冒险 / 动作|9.0|耻辱：布莱格摩尔的女巫 Dishonored: Brigmore Witches|https://www.douban.com/game/26830728/|45|以为不用潜行了，没放过一个敌人，最后被科沃杀掉，天道好轮回。|ｃhecｙ㍿˙Ꙫ˙|76|https://img3.doubanio.com/lpic/s28870195.jpg
26890275|PC|游戏 / 角色扮演 / 冒险 / 动作|9.0|金庸群侠传2|https://www.douban.com/game/26890275/|45|我估计偷了上千次易筋经了:-)|解压|166|https://img3.doubanio.com/lpic/s29466055.jpg
26347174|GBA|游戏 / 角色扮演 / 动作|9.0|马里奥与路易基RPG マリオ&ルイージRPG|https://www.douban.com/game/26347174/|45|Final boss是pure evil design，他妈的|轩哗屋|178|https://img3.doubanio.com/lpic/s28062206.jpg
11610668|Arcade/街机|游戏 / 乱斗/清版 / 动作|9.0|三国战纪|https://www.douban.com/game/11610668/|45|115 117有bug 119正宗天王难度单人通诸葛亮刷到700w上就是跨省级高手。【不巧在下···】之风云再起开发的连击新系统真是新大陆般的存在，乱世枭雄的武神传说还不如hardest有难度，不过武将模式赞爆。32的群雄、盖世由于系统的更正降低了游戏的乐趣。才不承认七星转生呢！|菠萝菠萝哒|578|https://img1.doubanio.com/lpic/s29312349.jpg
10735207|GBA|游戏 / 横版过关 / 动作|9.0|洛克人Zero 3 ロックマンゼロ3|https://www.douban.com/game/10735207/|45|难度不高，但隐藏要素较多，似乎是全收集到了……强化属性、技能升级之类的小创意让可玩性增加了不少，但Zero挥剑的质感和潇洒程度不及X系列，喜欢反派三天王里蓝色的那个姑娘，原本觉得会和Zero有感情戏，想不到还是酱油掉了……|汝就做吾的犬吧|183|https://img3.doubanio.com/lpic/s29341431.jpg
26929779|PC|游戏 / 角色扮演 / 冒险 / 动作|9.0|巫姆泡泡 Wuppo|https://www.douban.com/game/26929779/|45|贼好玩 画风可爱 推荐选择简单模式 把它完成休闲解密探险找彩蛋的游戏 不追求难度。有些重要节点对二段跳操作有严格要求 跳不上去求别人帮忙|有些话不必问。|49|https://img1.doubanio.com/lpic/s29200248.jpg
19975732|PC|游戏 / 乱斗/清版 / 角色扮演 / 动作 / 第一人称射击|9.0|吸血鬼之避世血族 Vampire: The Masquerade - Bloodlines|https://www.douban.com/game/19975732/|45|选择影响剧情，早期言行影响最终结局的优秀典范。此外还能一睹malkavian的神棍风范。此外还是辐射三棍的遗作。|phantasma|40|https://img3.doubanio.com/lpic/s22717686.jpg
10762337|PC|游戏 / 角色扮演 / 动作|9.0|魔法门6：天堂之令 Might and Magic VI: The Mandate of Heaven|https://www.douban.com/game/10762337/|45|听着那个背景音乐，哭了|山东徐州落榜生|151|https://img1.doubanio.com/lpic/s10152167.jpg
19935348|PSP / PS|游戏 / 角色扮演 / 动作|9.0|永恒传说 テイルズ オブ エターニア|https://www.douban.com/game/19935348/|45|法拉的职业 是农民，看设定集的时候被这个轻雷了下。|化熊出爪|166|https://img1.doubanio.com/lpic/s11504568.jpg
26927660|PS4|游戏 / 射击 / 冒险 / 动作|9.0|神秘海域：失落的遗产 UNCHARTED: The Lost Legacy|https://www.douban.com/game/26927660/|45|如果游戏都能做成这个水准我还看毛线电影|Pronoia|1140|https://img3.doubanio.com/lpic/s29475445.jpg
10772143|Xbox 360|游戏 / 射击 / 动作 / 第一人称射击|9.0|光环：致远星 Halo: Reach|https://www.douban.com/game/10772143/|45|光晕中觉得是最好的一部。身边队友一个一个离你而去，这种感觉很悲壮。记得很清楚，最后一个任务，你孤身一人面对源源不断的敌人……最终闭上了眼睛，耳边响起英雄的赞美诗……|ホープ|263|https://img3.doubanio.com/lpic/s29326270.jpg
26347436|Wii / PS2|游戏 / 格斗 / 动作|9.0|龙珠Z：电光石火3 ドラゴンボールZ Sparking! METEOR|https://www.douban.com/game/26347436/|45|这以后，再没有对其他以龙珠为ip的pvp格斗游戏正眼看过了。|椽到樵头|96|https://img3.doubanio.com/lpic/s28031153.jpg
26983425|PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux|游戏 / 横版过关 / 冒险 / 动作|9.0|死亡细胞 Dead Cells|https://www.douban.com/game/26983425/|45|从零开始的异世界|萧篆|811|https://img3.doubanio.com/lpic/s29449844.jpg
10751016|FC/NES/红白机 / Arcade/街机|游戏 / 射击 / 动作|9.0|超级魂斗罗 Super魂斗羅 エイリアンの逆襲|https://www.douban.com/game/10751016/|45|上上下下左左右右BABA|满大人|813|https://img3.doubanio.com/lpic/s29054994.jpg
10752192|PSP|游戏 / 动作|9.0|我们的块魂 僕の私の塊魂|https://www.douban.com/game/10752192/|45|最爱的游戏，木有之一！颠覆了以往全部的游戏观。|蜜兜|89|https://img1.doubanio.com/lpic/s28062267.jpg
26426281|PC / PS4 / Xbox One|游戏 / 角色扮演 / 动作|9.0|尼尔：自动人形 NieR: Automata|https://www.douban.com/game/26426281/|45|为什么游戏能逐渐发展为艺术，因为它既是其他的艺术形式的综合，又具备了其他艺术所没有的，独一无二的表达形式。而这种形式，正慢慢成为游戏的语言。当我以为一周目A结局普普通通时，多周目多视角多结局和终极结局E，狠狠扇了我一耳光。真痛快。|吃胶片的考拉|3316|https://img3.doubanio.com/lpic/s29296635.jpg
26367949|PSV/PS Vita|游戏 / 角色扮演 / 动作|9.0|胧村正DLC第一弹  化猫 元禄怪奇譚 - 津奈缶猫魔稿|https://www.douban.com/game/26367949/|45|买了。为主人复仇的三花猫又好可爱，最开始比正作难一点点，连招不太好操作，升级了就好了|混蛋快学英语去|35|https://img3.doubanio.com/lpic/s28509284.jpg
10767895|3DS|游戏 / 动作|9.0|怪物猎人3G モンスターハンター3G|https://www.douban.com/game/10767895/|45|削弱的怪，蛋疼的水战，任地狱的主机，逆天的碎武器，噩梦般的四大鬼畜。这是一款只要你有3DS，你是爷们儿，你就必须要玩的游戏|Ninomae_|381|https://img3.doubanio.com/lpic/s29432713.jpg
10751264|PS3 / PS2 / PSP|游戏 / 竞速 / 动作|9.0|侠盗猎车手：罪恶都市物语 Grand Theft Auto: Vice City Stories|https://www.douban.com/game/10751264/|45|东海岸热带风情，电台经典老歌不断，流程没有自由城故事长，但加入了上代没有的经营要素。ps，演唱会任务印象深刻。|纨绔乖张|297|https://img3.doubanio.com/lpic/s29510053.jpg
26294534|Wii U / 3DS / Nintendo Switch|游戏 / 益智 / 动作|9.0|前进! 奇诺比奥队长 進め! キノピオ隊長|https://www.douban.com/game/26294534/|45|太好玩了吧，秀游戏性秀到飞起，我喜欢这个强烈超过奥德赛。难度循序渐进得恰到好处，就很好平衡了平台游戏与解密游戏之间的不同玩法，不管是轻度玩家还是硬核玩家，所有人都能从中找到乐趣，顶级箱庭我只服老任。但ballball老任学学卡婊，上完Wii U全家桶后快点炒制Wii第一方HD全家桶。不就是买吗，什么天空剑HD、马银HD统统给我来一发。|神迦乐小舞|406|https://img3.doubanio.com/lpic/s29816972.jpg
30157571|PC / PS4 / Xbox One|游戏 / 格斗 / 角色扮演 / 策略 / 动作|9.0|刺客信条探索之旅：古埃及 Discovery Tour by Assassin’s Creed: Ancient Egypt|https://www.douban.com/game/30157571/|45|阿育在历史人文这一块是无人能敌的|Erdong|57|https://img3.doubanio.com/lpic/s29704074.jpg
27068061|PC / PS4 / Xbox One|游戏 / 冒险 / 动作|9.0|逃出生天 A Way Out|https://www.douban.com/game/27068061/|45|看寅子和表哥联机玩居然给看哭了😢5555|开门查水表|380|https://img3.doubanio.com/lpic/s29475126.jpg
26660781|GBA|游戏 / 角色扮演 / 动作|8.9|召唤之夜：铸剑物语3 起源之石 サモンナイト クラフトソード物語 ～はじまりの石～|https://www.douban.com/game/26660781/|45|我的妈，那时候我都没有自己的GBA，没能通关刷六神器，有点悻悻。俱往矣。|-5bit ³|50|https://img1.doubanio.com/lpic/s28336347.jpg
11538698|PC / PS3 / Xbox 360 / PS2 / Xbox|游戏 / 射击 / 动作|9.0|杀手：血钱 Hitman: Blood Money|https://www.douban.com/game/11538698/|45|现在地上有个硬币，你会捡吗？|Delicatessen.|475|https://img3.doubanio.com/lpic/s11158485.jpg
26383404|MD/世嘉五代 / FC/NES/红白机 / Arcade/街机 / PC-Engine|游戏 / 横版过关 / 乱斗/清版 / 动作|9.0|双截龙2：复仇 ダブルドラゴンII ザ・リベンジ|https://www.douban.com/game/26383404/|45|红白机就是整个世界！|白菜村副村长|538|https://img3.doubanio.com/lpic/s29055133.jpg
20003146|PC / PS3 / PS2|游戏 / 射击 / 动作|9.0|鬼泣3 Devil May Cry 3|https://www.douban.com/game/20003146/|45|太难了！比鬼泣4难太多|呼啸而过的片叶|1553|https://img3.doubanio.com/lpic/s10321555.jpg
25730614|FC/NES/红白机|游戏 / 动作|8.9|忍者神龟3 T.M.N.T.2 ザ・マンハッタンプロジェクト|https://www.douban.com/game/25730614/|45|最喜欢用叉子的那个，一开大瞬间化身小钻风。下B能把小怪一下子挑死。|渭水徐公|779|https://img3.doubanio.com/lpic/s29266505.jpg
20438978|PC / PS3 / Xbox 360 / PS2 / Xbox|游戏 / 射击 / 动作|8.9|杀手：沉默刺客 Hitman:Silent Assassin|https://www.douban.com/game/20438978/|45|初中时代的回忆。经典之作。|七宝一丁|333|https://img3.doubanio.com/lpic/s24499852.jpg
10740700|PC / PS / SS/世嘉土星|游戏 / 横版过关 / 动作|8.9|洛克人X4 ロックマンX4|https://www.douban.com/game/10740700/|45|全隐藏要素制霸，包括血槽、学瓶、能量瓶、X的AB套盔甲，但至今未通关……喜欢用Zero远胜X，动作潇洒无比，此游戏钻研多年，可以一命通至最终BOSS的最终形态前，但最终BOSS何其变态，从高二开始，现大学毕业2年，大学期间每周一玩，至今未通关……|汝就做吾的犬吧|163|https://img1.doubanio.com/lpic/s29555867.jpg
11474076|PC / Mac / DC/Dreamcast|游戏 / 角色扮演 / 动作|8.9|银色幻想 Silver|https://www.douban.com/game/11474076/|45|2017年6月7日 上架steam。想玩的朋友们可以买到了。官方售价25。可惜没有官中。|colmeluna|82|https://img1.doubanio.com/lpic/s10874877.jpg
26333054|PS3 / Arcade/街机|游戏 / 格斗 / 动作|8.9|机动战士高达极限对决：全力加速 機動戦士ガンダム EXTREME VS. FULL BOOST|https://www.douban.com/game/26333054/|45|特意飞到东京玩了新作... 这游戏可以玩一辈子|KennyHaynes|47|https://img1.doubanio.com/lpic/s29601437.jpg
27185975|PS4 / Xbox One / Nintendo Switch|游戏 / 射击 / 冒险 / 动作|8.9|黑色洛城 重制版 L.A. Noire Remastered|https://www.douban.com/game/27185975/|45|如果你在 LA。或者曾經在過 LA。強烈建議玩一下這個遊戲。感受一下 1947 年加州充滿榮光的時代。那種古樸，爵士，榮譽感都被某些社會運動徹底摧毀了。加州不再是崛起了里根的地方。不再有一個個充滿美國風情的城市。4k HDR 版的畫面，音樂，人物表情全是電影工業級的。令人印象深刻|陰陽魚|78|https://img3.doubanio.com/lpic/s29610471.jpg
10735256|Arcade/街机|游戏 / 乱斗/清版 / 动作|8.9|恐龙快打 キャディラックス 恐竜新世紀|https://www.douban.com/game/10735256/|45|又一个童年经典，填补了名将之后的空虚。。最爱用黄帽|Max·Planck|1604|https://img3.doubanio.com/lpic/s26018225.jpg
26808143|PC / PS3 / Xbox 360|游戏 / 大型多人在线 / 冒险 / 动作|8.9|耻辱：顿沃之刃 Dishonored: The Knife of Dunwall|https://www.douban.com/game/26808143/|45|加上女巫那个DLC，两个比原作好，场景更丰富，难度比原作略高，剧情也很不错|Fakedxck|90|https://img1.doubanio.com/lpic/s28776907.jpg
10740720|PC / PS2 / PSP|游戏 / 角色扮演 / 益智 / 动作|8.9|双星物语 Zwei!!|https://www.douban.com/game/10740720/|45|次奧，這遊戲這麼多年了我從一個電腦的硬盤挪到另外一個電腦的硬盤打死都捨不得刪啊╥﹏╥... 【話說windows啟動音是從這遊戲裏面抄的？好像是GAME OVER還是RESTART的音樂……|Dissipator。|883|https://img1.doubanio.com/lpic/s29471827.jpg
10876587|GBA|游戏 / 角色扮演 / 动作|8.9|光明之魂2 シャイニング・ソウル II|https://www.douban.com/game/10876587/|45|最喜欢格斗狗狗|ヒカル|231|https://img3.doubanio.com/lpic/s10479163.jpg
27068063|PC / PS4 / Xbox One|游戏 / 冒险 / 动作|8.9|地铁：离去 Metro Exodus|https://www.douban.com/game/27068063/|45|硬核类了 真的有难度,给1星的真的玩这个游戏了吗?发行商傻逼跟游戏有什么关系???2月不少作品都扑了 目前也就地铁和文明6的新DLC算是值得入手的了|Mr.♑|229|https://img3.doubanio.com/lpic/s30010333.jpg
10764078|PSP / Arcade/街机|游戏 / 动作|8.9|机动战士高达：高达VS高达NEXT 機動戦士ガンダム ガンダムVS.ガンダムNEXT|https://www.douban.com/game/10764078/|45|"【故事模式通关】

我TM到现在才知道什么叫STEP"|Ranger|192|https://img1.doubanio.com/lpic/s29846227.jpg
26744578|PSV/PS Vita|游戏 / 角色扮演 / 动作|8.9|胧村正DLC第四弹 鬼娘 元禄怪奇譚 - 角隠女地獄|https://www.douban.com/game/26744578/|45|这弹虽然难度最低，但罗邪和整个故事实在太可爱了！！！！！！|有咖米|22|https://img3.doubanio.com/lpic/s28509321.jpg
10735236|PC / PS3 / Xbox 360|游戏 / 竞速 / 射击 / 动作|8.9|侠盗猎车手4：自由城之章 Grand Theft Auto: Episodes from Liberty City|https://www.douban.com/game/10735236/|45|我是GTA4大吧主！！！|养鸭高手|685|https://img3.doubanio.com/lpic/s10458245.jpg
11584290|PS2|游戏 / 角色扮演 / 冒险 / 动作|8.9|北欧女神2：希尔梅里亚 Valkyrie Profile 2: Silmeria|https://www.douban.com/game/11584290/|45|The Destinies mend rifts in time as Man etches fate anew.|化熊出爪|154|https://img3.doubanio.com/lpic/s28053244.jpg
24527236|PC / Mac / PS4 / Linux|游戏 / 横版过关 / 角色扮演 / 动作冒险 / 动作|8.9|星界边境 Starbound|https://www.douban.com/game/24527236/|45|starbound，对不起，我迟到了六年。|清云晓雾|381|https://img3.doubanio.com/lpic/s28050965.jpg
26688165||游戏 / 策略 / 动作|8.9|合金装备2：固蛇 Metal Gear 2: Solid Snake|https://www.douban.com/game/26688165/|45|"比起一代系统改进极多，基本具备了合金装备的一切要素，开发后的开场动画完胜FC，而演出电影化的尝试已经比松野早上三四年了……
机能有限才有潜行的风味，豆瓣怎么只有七分，粉丝失格啊。"|[已注销]|20|https://img1.doubanio.com/lpic/s28363879.jpg
26920192|PS4 / Xbox One / PS3 / Xbox 360|游戏 / 动作|8.9|刺客信条：艾吉奥合集 Assassin's Creed: The Ezio Collection|https://www.douban.com/game/26920192/|45|虽然刚上手时，差点因为二代的画质直接放弃，可到底是因为翡冷翠坚持下去了。如今跟着希腊上天下地也摔不死的Alexios在无聊的古墓里钻来钻去，忽然明白了为啥E叔是这样经典。|annie妖|198|https://img1.doubanio.com/lpic/s29168828.jpg
